period,ticker,session,spot
training,LLY,2015-08-28,83.19
training,LLY,2015-08-31,82.35
training,LLY,2015-09-01,79.8
training,LLY,2015-09-02,81.81
training,LLY,2015-09-03,81.6
training,LLY,2015-09-04,80.32
training,LLY,2015-09-08,82.88
training,LLY,2015-09-09,81.09
training,LLY,2015-09-10,80.84
training,LLY,2015-09-11,81.8
training,LLY,2015-09-14,81.89
training,LLY,2015-09-15,82.96
training,LLY,2015-09-16,84.45
training,LLY,2015-09-17,89.98
training,LLY,2015-09-18,88.49
training,LLY,2015-09-21,87.59
training,LLY,2015-09-22,87.8
training,LLY,2015-09-23,86.69
training,LLY,2015-09-24,85.35
training,LLY,2015-09-25,84.06
training,LLY,2015-09-28,79.74
training,LLY,2015-09-29,80.28
training,LLY,2015-09-30,83.69
training,LLY,2015-10-01,85.18
training,LLY,2015-10-02,87.52
training,LLY,2015-10-05,86.57
training,LLY,2015-10-06,84.17
training,LLY,2015-10-07,83.99
training,LLY,2015-10-08,83.77
training,LLY,2015-10-09,86.14
training,LLY,2015-10-12,79.44
training,LLY,2015-10-13,79.62
training,LLY,2015-10-14,79.25
training,LLY,2015-10-15,79.86
training,LLY,2015-10-16,81.51
training,LLY,2015-10-19,80.25
training,LLY,2015-10-20,77.79
training,LLY,2015-10-21,77.01
training,LLY,2015-10-22,76.98
training,LLY,2015-10-23,78.31
training,LLY,2015-10-26,79.11
training,LLY,2015-10-27,80.91
training,LLY,2015-10-28,83.07
training,LLY,2015-10-29,82.0
training,LLY,2015-10-30,81.57
training,LLY,2015-11-02,82.04
training,LLY,2015-11-03,81.67
training,LLY,2015-11-04,81.05
training,LLY,2015-11-05,80.61
training,LLY,2015-11-06,80.46
training,LLY,2015-11-09,79.36
training,LLY,2015-11-10,80.06
training,LLY,2015-11-11,80.7
training,LLY,2015-11-12,79.86
training,LLY,2015-11-13,79.55
training,LLY,2015-11-16,81.23
training,LLY,2015-11-17,81.3
training,LLY,2015-11-18,83.65
training,LLY,2015-11-19,83.72
training,LLY,2015-11-20,84.47
training,LLY,2015-11-23,84.74
training,LLY,2015-11-24,83.88
training,LLY,2015-11-25,83.74
training,LLY,2015-11-27,83.65
training,LLY,2015-11-30,82.04
training,LLY,2015-12-01,86.5
training,LLY,2015-12-02,84.56
training,LLY,2015-12-03,83.06
training,LLY,2015-12-04,86.62
training,LLY,2015-12-07,86.38
training,LLY,2015-12-08,86.41
training,LLY,2015-12-09,83.86
training,LLY,2015-12-10,84.91
training,LLY,2015-12-11,83.29
training,LLY,2015-12-14,84.68
training,LLY,2015-12-15,85.52
training,LLY,2015-12-16,86.29
training,LLY,2015-12-17,86.22
training,LLY,2015-12-18,84.77
training,LLY,2015-12-21,86.04
training,LLY,2015-12-22,85.91
training,LLY,2015-12-23,86.2
training,LLY,2015-12-24,85.85
training,LLY,2015-12-28,85.49
training,LLY,2015-12-29,86.25
training,LLY,2015-12-30,86.2
training,LLY,2015-12-31,84.26
training,LLY,2016-01-04,82.87
training,LLY,2016-01-05,84.11
training,LLY,2016-01-06,83.58
training,LLY,2016-01-07,81.41
training,LLY,2016-01-08,81.25
training,LLY,2016-01-11,80.27
training,LLY,2016-01-12,80.4
training,LLY,2016-01-13,79.3
training,LLY,2016-01-14,82.54
training,LLY,2016-01-15,81.24
training,LLY,2016-01-19,83.23
training,LLY,2016-01-20,82.62
training,LLY,2016-01-21,81.4
training,LLY,2016-01-22,82.48
training,LLY,2016-01-25,81.71
training,LLY,2016-01-26,81.96
training,LLY,2016-01-27,81.76
training,LLY,2016-01-28,76.81
training,LLY,2016-01-29,79.1
training,LLY,2016-02-01,78.4
training,LLY,2016-02-02,76.3
training,LLY,2016-02-03,76.09
training,LLY,2016-02-04,74.28
training,LLY,2016-02-05,74.32
training,LLY,2016-02-08,74.19
training,LLY,2016-02-09,73.74
training,LLY,2016-02-10,73.07
training,LLY,2016-02-11,71.42
training,LLY,2016-02-12,71.27
training,LLY,2016-02-16,73.33
training,LLY,2016-02-17,74.68
training,LLY,2016-02-18,73.47
training,LLY,2016-02-19,72.61
training,LLY,2016-02-22,73.01
training,LLY,2016-02-23,73.47
training,LLY,2016-02-24,74.1
training,LLY,2016-02-25,74.82
training,LLY,2016-02-26,73.6
training,LLY,2016-02-29,72.0
training,LLY,2016-03-01,72.74
training,LLY,2016-03-02,74.02
training,LLY,2016-03-03,73.25
training,LLY,2016-03-04,73.6
training,LLY,2016-03-07,73.4
training,LLY,2016-03-08,73.0
training,LLY,2016-03-09,73.54
training,LLY,2016-03-10,73.02
training,LLY,2016-03-11,74.65
training,LLY,2016-03-14,73.91
training,LLY,2016-03-15,71.24
training,LLY,2016-03-16,72.48
training,LLY,2016-03-17,69.06
training,LLY,2016-03-18,70.95
training,LLY,2016-03-21,70.25
training,LLY,2016-03-22,71.92
training,LLY,2016-03-23,71.17
training,LLY,2016-03-24,71.12
training,LLY,2016-03-28,70.62
training,LLY,2016-03-29,71.7
training,LLY,2016-03-30,71.78
training,LLY,2016-03-31,72.01
training,LLY,2016-04-01,73.42
training,LLY,2016-04-04,73.18
training,LLY,2016-04-05,73.04
training,LLY,2016-04-06,74.76
training,LLY,2016-04-07,74.59
training,LLY,2016-04-08,74.39
training,LLY,2016-04-11,73.95
training,LLY,2016-04-12,74.57
training,LLY,2016-04-13,75.16
training,LLY,2016-04-14,75.63
training,LLY,2016-04-15,75.53
training,LLY,2016-04-18,77.22
training,LLY,2016-04-19,77.25
training,LLY,2016-04-20,77.08
training,LLY,2016-04-21,77.37
training,LLY,2016-04-22,77.83
training,LLY,2016-04-25,77.94
training,LLY,2016-04-26,76.27
training,LLY,2016-04-27,76.51
training,LLY,2016-04-28,76.46
training,LLY,2016-04-29,75.53
training,LLY,2016-05-02,76.75
training,LLY,2016-05-03,76.25
training,LLY,2016-05-04,74.87
training,LLY,2016-05-05,75.27
training,LLY,2016-05-06,74.6
training,LLY,2016-05-09,75.59
training,LLY,2016-05-10,76.88
training,LLY,2016-05-11,76.31
training,LLY,2016-05-12,75.96
training,LLY,2016-05-13,76.33
training,LLY,2016-05-16,78.29
training,LLY,2016-05-17,76.39
training,LLY,2016-05-18,76.33
training,LLY,2016-05-19,74.31
training,LLY,2016-05-20,74.81
training,LLY,2016-05-23,74.08
training,LLY,2016-05-24,74.99
training,LLY,2016-05-25,74.54
training,LLY,2016-05-26,75.52
training,LLY,2016-05-27,74.99
training,LLY,2016-05-31,75.03
training,LLY,2016-06-01,74.94
training,LLY,2016-06-02,75.46
training,LLY,2016-06-03,75.12
training,LLY,2016-06-06,74.84
training,LLY,2016-06-07,74.7
training,LLY,2016-06-08,74.91
training,LLY,2016-06-09,74.43
training,LLY,2016-06-10,73.95
training,LLY,2016-06-13,73.86
training,LLY,2016-06-14,74.32
training,LLY,2016-06-15,73.71
training,LLY,2016-06-16,74.25
training,LLY,2016-06-17,73.86
training,LLY,2016-06-20,73.28
training,LLY,2016-06-21,72.57
training,LLY,2016-06-22,73.07
training,LLY,2016-06-23,73.94
training,LLY,2016-06-24,74.33
training,LLY,2016-06-27,74.89
training,LLY,2016-06-28,75.15
training,LLY,2016-06-29,78.15
training,LLY,2016-06-30,78.75
training,LLY,2016-07-01,78.95
training,LLY,2016-07-05,79.64
training,LLY,2016-07-06,80.02
training,LLY,2016-07-07,79.32
training,LLY,2016-07-08,79.66
training,LLY,2016-07-11,79.14
training,LLY,2016-07-12,79.67
training,LLY,2016-07-13,79.36
training,LLY,2016-07-14,80.59
training,LLY,2016-07-15,80.22
training,LLY,2016-07-18,79.95
training,LLY,2016-07-19,79.97
training,LLY,2016-07-20,80.28
training,LLY,2016-07-21,80.4
training,LLY,2016-07-22,81.59
training,LLY,2016-07-25,81.98
training,LLY,2016-07-26,82.09
training,LLY,2016-07-27,83.4
training,LLY,2016-07-28,82.93
training,LLY,2016-07-29,82.89
training,LLY,2016-08-01,83.18
training,LLY,2016-08-02,83.32
training,LLY,2016-08-03,82.72
training,LLY,2016-08-04,82.42
training,LLY,2016-08-05,81.56
training,LLY,2016-08-08,81.6
training,LLY,2016-08-09,81.5
training,LLY,2016-08-10,80.55
training,LLY,2016-08-11,80.56
training,LLY,2016-08-12,80.22
training,LLY,2016-08-15,80.26
training,LLY,2016-08-16,79.84
training,LLY,2016-08-17,80.11
training,LLY,2016-08-18,79.78
training,LLY,2016-08-19,79.06
training,LLY,2016-08-22,79.29
training,LLY,2016-08-23,79.57
training,LLY,2016-08-24,78.44
training,LLY,2016-08-25,78.01
training,LLY,2016-08-26,78.24
training,LLY,2016-08-29,78.6
training,LLY,2016-08-30,77.77
training,LLY,2016-08-31,77.75
training,LLY,2016-09-01,77.23
training,LLY,2016-09-02,76.85
training,LLY,2016-09-06,78.51
training,LLY,2016-09-07,78.59
training,LLY,2016-09-08,79.89
training,LLY,2016-09-09,78.24
training,LLY,2016-09-12,79.08
training,LLY,2016-09-13,78.48
training,LLY,2016-09-14,78.29
training,LLY,2016-09-15,78.82
training,LLY,2016-09-16,78.8
training,LLY,2016-09-19,79.16
training,LLY,2016-09-20,79.88
training,LLY,2016-09-21,80.87
training,LLY,2016-09-22,81.29
training,LLY,2016-09-23,81.16
training,LLY,2016-09-26,79.52
training,LLY,2016-09-27,80.88
training,LLY,2016-09-28,80.71
training,LLY,2016-09-29,79.74
training,LLY,2016-09-30,80.26
training,LLY,2016-10-03,81.0
training,LLY,2016-10-04,81.11
training,LLY,2016-10-05,81.75
training,LLY,2016-10-06,81.47
training,LLY,2016-10-07,82.09
training,LLY,2016-10-10,83.06
training,LLY,2016-10-11,81.81
training,LLY,2016-10-12,80.51
training,LLY,2016-10-13,80.0
training,LLY,2016-10-14,79.27
training,LLY,2016-10-17,78.53
training,LLY,2016-10-18,78.77
training,LLY,2016-10-19,78.56
training,LLY,2016-10-20,78.74
training,LLY,2016-10-21,78.25
training,LLY,2016-10-24,77.57
training,LLY,2016-10-25,77.75
training,LLY,2016-10-26,76.76
training,LLY,2016-10-27,76.16
training,LLY,2016-10-28,74.53
training,LLY,2016-10-31,73.84
training,LLY,2016-11-01,72.98
training,LLY,2016-11-02,72.65
training,LLY,2016-11-03,72.11
training,LLY,2016-11-04,72.49
training,LLY,2016-11-07,73.88
training,LLY,2016-11-08,74.02
training,LLY,2016-11-09,78.39
training,LLY,2016-11-10,78.34
training,LLY,2016-11-11,77.67
training,LLY,2016-11-14,77.02
training,LLY,2016-11-15,77.32
training,LLY,2016-11-16,76.94
training,LLY,2016-11-17,77.71
training,LLY,2016-11-18,76.67
training,LLY,2016-11-21,76.64
training,LLY,2016-11-22,75.99
training,LLY,2016-11-23,68.0
training,LLY,2016-11-25,69.12
training,LLY,2016-11-28,67.2
training,LLY,2016-11-29,67.15
training,LLY,2016-11-30,67.12
training,LLY,2016-12-01,65.97
training,LLY,2016-12-02,67.71
training,LLY,2016-12-05,67.26
training,LLY,2016-12-06,67.8
training,LLY,2016-12-07,67.38
training,LLY,2016-12-08,67.19
training,LLY,2016-12-09,67.85
training,LLY,2016-12-12,67.61
training,LLY,2016-12-13,68.64
training,LLY,2016-12-14,67.67
training,LLY,2016-12-15,71.37
training,LLY,2016-12-16,73.31
training,LLY,2016-12-19,73.42
training,LLY,2016-12-20,73.38
training,LLY,2016-12-21,73.25
training,LLY,2016-12-22,73.26
training,LLY,2016-12-23,73.79
training,LLY,2016-12-27,73.81
training,LLY,2016-12-28,73.06
training,LLY,2016-12-29,73.56
training,LLY,2016-12-30,73.55
training,LLY,2017-01-03,74.6
training,LLY,2017-01-04,74.72
training,LLY,2017-01-05,75.59
training,LLY,2017-01-06,75.67
training,LLY,2017-01-09,76.27
training,LLY,2017-01-10,76.27
training,LLY,2017-01-11,75.26
training,LLY,2017-01-12,77.15
training,LLY,2017-01-13,77.4
training,LLY,2017-01-17,76.85
training,LLY,2017-01-18,77.53
training,LLY,2017-01-19,76.84
training,LLY,2017-01-20,76.81
training,LLY,2017-01-23,76.32
training,LLY,2017-01-24,74.85
training,LLY,2017-01-25,74.85
training,LLY,2017-01-26,74.58
training,LLY,2017-01-27,75.38
training,LLY,2017-01-30,74.7
training,LLY,2017-01-31,77.03
training,LLY,2017-02-01,77.6
training,LLY,2017-02-02,77.39
training,LLY,2017-02-03,77.23
training,LLY,2017-02-06,77.83
training,LLY,2017-02-07,77.7
training,LLY,2017-02-08,78.11
training,LLY,2017-02-09,77.7
training,LLY,2017-02-10,77.79
training,LLY,2017-02-13,77.77
training,LLY,2017-02-14,78.81
training,LLY,2017-02-15,80.25
training,LLY,2017-02-16,80.04
training,LLY,2017-02-17,80.39
training,LLY,2017-02-21,80.36
training,LLY,2017-02-22,81.07
training,LLY,2017-02-23,82.55
training,LLY,2017-02-24,82.87
training,LLY,2017-02-27,83.06
training,LLY,2017-02-28,82.81
training,LLY,2017-03-01,83.85
training,LLY,2017-03-02,82.91
training,LLY,2017-03-03,83.78
training,LLY,2017-03-06,83.83
training,LLY,2017-03-07,82.74
training,LLY,2017-03-08,83.41
training,LLY,2017-03-09,84.55
training,LLY,2017-03-10,84.36
training,LLY,2017-03-13,84.14
training,LLY,2017-03-14,84.46
training,LLY,2017-03-15,85.88
training,LLY,2017-03-16,84.99
training,LLY,2017-03-17,83.96
training,LLY,2017-03-20,84.06
training,LLY,2017-03-21,83.73
training,LLY,2017-03-22,84.36
training,LLY,2017-03-23,84.42
training,LLY,2017-03-24,84.18
training,LLY,2017-03-27,84.24
training,LLY,2017-03-28,84.75
training,LLY,2017-03-29,84.44
training,LLY,2017-03-30,84.76
training,LLY,2017-03-31,84.11
training,LLY,2017-04-03,84.45
training,LLY,2017-04-04,86.09
training,LLY,2017-04-05,85.63
training,LLY,2017-04-06,85.36
training,LLY,2017-04-07,85.32
training,LLY,2017-04-10,85.47
training,LLY,2017-04-11,85.93
training,LLY,2017-04-12,86.25
training,LLY,2017-04-13,85.88
training,LLY,2017-04-17,82.38
training,LLY,2017-04-18,81.2
training,LLY,2017-04-19,80.89
training,LLY,2017-04-20,81.94
training,LLY,2017-04-21,81.89
training,LLY,2017-04-24,83.42
training,LLY,2017-04-25,81.2
training,LLY,2017-04-26,80.96
training,LLY,2017-04-27,81.33
training,LLY,2017-04-28,82.06
training,LLY,2017-05-01,81.82
training,LLY,2017-05-02,81.7
training,LLY,2017-05-03,81.25
training,LLY,2017-05-04,83.04
training,LLY,2017-05-05,82.51
training,LLY,2017-05-08,80.67
training,LLY,2017-05-09,80.79
training,LLY,2017-05-10,81.05
training,LLY,2017-05-11,80.22
training,LLY,2017-05-12,80.19
training,LLY,2017-05-15,80.3
training,LLY,2017-05-16,78.99
training,LLY,2017-05-17,78.14
training,LLY,2017-05-18,78.3
training,LLY,2017-05-19,77.8
training,LLY,2017-05-22,76.98
training,LLY,2017-05-23,77.99
training,LLY,2017-05-24,77.96
training,LLY,2017-05-25,78.34
training,LLY,2017-05-26,78.05
training,LLY,2017-05-30,78.35
training,LLY,2017-05-31,79.57
training,LLY,2017-06-01,79.99
training,LLY,2017-06-02,80.13
training,LLY,2017-06-05,79.35
training,LLY,2017-06-06,79.09
training,LLY,2017-06-07,79.39
training,LLY,2017-06-08,80.1
training,LLY,2017-06-09,81.04
training,LLY,2017-06-12,80.9
training,LLY,2017-06-13,81.25
training,LLY,2017-06-14,81.6
training,LLY,2017-06-15,82.05
training,LLY,2017-06-16,81.88
training,LLY,2017-06-19,82.34
training,LLY,2017-06-20,82.75
training,LLY,2017-06-21,82.64
training,LLY,2017-06-22,84.31
training,LLY,2017-06-23,83.89
training,LLY,2017-06-26,84.28
training,LLY,2017-06-27,83.04
training,LLY,2017-06-28,83.1
training,LLY,2017-06-29,82.7
training,LLY,2017-06-30,82.3
training,LLY,2017-07-03,82.7
training,LLY,2017-07-05,82.7
training,LLY,2017-07-06,81.6
training,LLY,2017-07-07,82.29
training,LLY,2017-07-10,82.28
training,LLY,2017-07-11,82.35
training,LLY,2017-07-12,83.5
training,LLY,2017-07-13,84.02
training,LLY,2017-07-14,84.35
training,LLY,2017-07-17,83.64
training,LLY,2017-07-18,83.7
training,LLY,2017-07-19,84.23
training,LLY,2017-07-20,84.75
training,LLY,2017-07-21,84.66
training,LLY,2017-07-24,84.74
training,LLY,2017-07-25,82.19
training,LLY,2017-07-26,81.84
training,LLY,2017-07-27,83.02
training,LLY,2017-07-28,83.1
training,LLY,2017-07-31,82.66
training,LLY,2017-08-01,82.37
training,LLY,2017-08-02,81.82
training,LLY,2017-08-03,81.93
training,LLY,2017-08-04,82.31
training,LLY,2017-08-07,82.07
training,LLY,2017-08-08,81.97
training,LLY,2017-08-09,82.57
training,LLY,2017-08-10,82.05
training,LLY,2017-08-11,81.15
training,LLY,2017-08-14,81.49
training,LLY,2017-08-15,81.71
training,LLY,2017-08-16,80.69
training,LLY,2017-08-17,77.8
training,LLY,2017-08-18,77.07
training,LLY,2017-08-21,77.38
training,LLY,2017-08-22,78.26
training,LLY,2017-08-23,78.15
training,LLY,2017-08-24,78.86
training,LLY,2017-08-25,78.79
training,LLY,2017-08-28,78.84
training,LLY,2017-08-29,78.55
training,LLY,2017-08-30,80.49
training,LLY,2017-08-31,81.29
training,LLY,2017-09-01,80.08
training,LLY,2017-09-05,79.82
training,LLY,2017-09-06,80.51
training,LLY,2017-09-07,81.54
training,LLY,2017-09-08,82.92
training,LLY,2017-09-11,82.63
training,LLY,2017-09-12,82.17
training,LLY,2017-09-13,82.43
training,LLY,2017-09-14,83.07
training,LLY,2017-09-15,82.44
training,LLY,2017-09-18,82.52
training,LLY,2017-09-19,81.73
training,LLY,2017-09-20,82.02
training,LLY,2017-09-21,83.33
training,LLY,2017-09-22,83.91
training,LLY,2017-09-25,84.64
training,LLY,2017-09-26,84.22
training,LLY,2017-09-27,84.65
training,LLY,2017-09-28,85.0
training,LLY,2017-09-29,85.54
training,LLY,2017-10-02,86.35
training,LLY,2017-10-03,86.45
training,LLY,2017-10-04,86.96
training,LLY,2017-10-05,87.65
training,LLY,2017-10-06,87.08
training,LLY,2017-10-09,87.05
training,LLY,2017-10-10,86.16
training,LLY,2017-10-11,86.06
training,LLY,2017-10-12,86.43
training,LLY,2017-10-13,86.55
training,LLY,2017-10-16,85.95
training,LLY,2017-10-17,86.06
training,LLY,2017-10-18,85.73
training,LLY,2017-10-19,86.36
training,LLY,2017-10-20,87.23
training,LLY,2017-10-23,87.18
training,LLY,2017-10-24,85.17
training,LLY,2017-10-25,84.85
training,LLY,2017-10-26,84.16
training,LLY,2017-10-27,83.86
training,LLY,2017-10-30,82.65
training,LLY,2017-10-31,81.94
training,LLY,2017-11-01,82.89
training,LLY,2017-11-02,83.13
training,LLY,2017-11-03,83.51
training,LLY,2017-11-06,82.94
training,LLY,2017-11-07,83.28
training,LLY,2017-11-08,84.01
training,LLY,2017-11-09,83.99
training,LLY,2017-11-10,83.29
training,LLY,2017-11-13,82.86
training,LLY,2017-11-14,82.49
training,LLY,2017-11-15,82.19
training,LLY,2017-11-16,83.44
training,LLY,2017-11-17,82.89
training,LLY,2017-11-20,83.18
training,LLY,2017-11-21,83.51
training,LLY,2017-11-22,83.68
training,LLY,2017-11-24,84.03
training,LLY,2017-11-27,84.81
training,LLY,2017-11-28,85.05
training,LLY,2017-11-29,84.96
training,LLY,2017-11-30,84.64
training,LLY,2017-12-01,85.32
training,LLY,2017-12-04,85.58
training,LLY,2017-12-05,86.06
training,LLY,2017-12-06,85.32
training,LLY,2017-12-07,85.87
training,LLY,2017-12-08,86.45
training,LLY,2017-12-11,86.67
training,LLY,2017-12-12,86.71
training,LLY,2017-12-13,87.89
training,LLY,2017-12-14,86.5
training,LLY,2017-12-15,86.54
training,LLY,2017-12-18,86.08
training,LLY,2017-12-19,86.71
training,LLY,2017-12-20,85.74
training,LLY,2017-12-21,85.61
training,LLY,2017-12-22,85.07
training,LLY,2017-12-26,84.99
training,LLY,2017-12-27,85.14
training,LLY,2017-12-28,85.05
training,LLY,2017-12-29,84.46
training,LLY,2018-01-02,84.68
training,LLY,2018-01-03,85.14
training,LLY,2018-01-04,85.52
training,LLY,2018-01-05,86.57
training,LLY,2018-01-08,86.13
training,LLY,2018-01-09,86.06
training,LLY,2018-01-10,86.1
training,LLY,2018-01-11,86.39
training,LLY,2018-01-12,86.98
training,LLY,2018-01-16,85.29
training,LLY,2018-01-17,86.21
training,LLY,2018-01-18,85.82
training,LLY,2018-01-19,85.49
training,LLY,2018-01-22,85.44
training,LLY,2018-01-23,84.42
training,LLY,2018-01-24,84.3
training,LLY,2018-01-25,85.01
training,LLY,2018-01-26,87.08
training,LLY,2018-01-29,87.6
training,LLY,2018-01-30,86.09
training,LLY,2018-01-31,81.45
training,LLY,2018-02-01,82.41
training,LLY,2018-02-02,81.18
training,LLY,2018-02-05,77.49
training,LLY,2018-02-06,77.99
training,LLY,2018-02-07,76.72
training,LLY,2018-02-08,74.21
training,LLY,2018-02-09,76.23
training,LLY,2018-02-12,76.25
training,LLY,2018-02-13,76.21
training,LLY,2018-02-14,77.03
training,LLY,2018-02-15,78.02
training,LLY,2018-02-16,78.97
training,LLY,2018-02-20,77.55
training,LLY,2018-02-21,77.55
training,LLY,2018-02-22,77.19
training,LLY,2018-02-23,78.75
training,LLY,2018-02-26,80.18
training,LLY,2018-02-27,78.7
training,LLY,2018-02-28,77.02
training,LLY,2018-03-01,76.5
training,LLY,2018-03-02,77.23
training,LLY,2018-03-05,77.7
training,LLY,2018-03-06,77.19
training,LLY,2018-03-07,77.44
training,LLY,2018-03-08,78.89
training,LLY,2018-03-09,79.61
training,LLY,2018-03-12,79.04
training,LLY,2018-03-13,79.15
training,LLY,2018-03-14,78.49
training,LLY,2018-03-15,78.75
training,LLY,2018-03-16,80.49
training,LLY,2018-03-19,78.73
training,LLY,2018-03-20,78.37
training,LLY,2018-03-21,78.24
training,LLY,2018-03-22,76.53
training,LLY,2018-03-23,74.76
training,LLY,2018-03-26,76.18
training,LLY,2018-03-27,75.66
training,LLY,2018-03-28,77.01
training,LLY,2018-03-29,77.37
training,LLY,2018-04-02,75.7
training,LLY,2018-04-03,77.54
training,LLY,2018-04-04,78.6
training,LLY,2018-04-05,78.62
training,LLY,2018-04-06,76.85
training,LLY,2018-04-09,77.34
training,LLY,2018-04-10,79.22
