period,ticker,origin,endpoint,horizon,method,crps,median_absolute_error,squared_error
2025,LLY,2025-11-18,2025-11-25,5,Unchanged,79.89000000000024,79.8900000000001,6382.412099999726
2025,LLY,2025-11-19,2025-11-20,1,Adaptive volatility,6.178210356833339,6.162112089186394,43.528436724487335
2025,LLY,2025-11-19,2025-11-20,1,Directional,6.178210356833339,6.162112089186394,43.528436724487335
2025,LLY,2025-11-19,2025-11-20,1,JumpHMM,4.459922429385089,6.6258474588044765,47.88322957680479
2025,LLY,2025-11-19,2025-11-20,1,Unchanged,6.309999999999923,6.309999999999945,39.81610000000218
2025,LLY,2025-11-19,2025-11-26,5,Adaptive volatility,33.0140277459573,55.03026001892613,2870.254488719888
2025,LLY,2025-11-19,2025-11-26,5,Directional,33.0140277459573,55.03026001892613,2870.254488719888
2025,LLY,2025-11-19,2025-11-26,5,JumpHMM,35.75519430193655,53.08438064244623,2739.8664269520336
2025,LLY,2025-11-19,2025-11-26,5,Unchanged,54.73999999999986,54.74000000000001,2996.4675999999763
2025,LLY,2025-11-20,2025-11-21,1,Adaptive volatility,9.798751238123126,16.177626849819337,255.88557260872665
2025,LLY,2025-11-20,2025-11-21,1,Directional,9.798751238123126,16.177626849819337,255.88557260872665
2025,LLY,2025-11-20,2025-11-21,1,JumpHMM,10.361828324572416,16.071293259448264,252.09897159305424
2025,LLY,2025-11-20,2025-11-21,1,Unchanged,16.41000000000007,16.410000000000082,269.28810000001016
2025,LLY,2025-11-20,2025-11-28,5,Adaptive volatility,19.845370883740376,32.39087812966962,952.5381475927926
2025,LLY,2025-11-20,2025-11-28,5,Directional,19.845370883740376,32.39087812966962,952.5381475927926
2025,LLY,2025-11-20,2025-11-28,5,JumpHMM,18.58166058644825,30.526415684662652,871.0731650601034
2025,LLY,2025-11-20,2025-11-28,5,Unchanged,32.1800000000001,32.180000000000064,1035.552400000019
2025,LLY,2025-11-21,2025-11-24,1,Adaptive volatility,7.267455033844402,10.264321677600416,103.10306374021928
2025,LLY,2025-11-21,2025-11-24,1,Directional,7.267455033844402,10.264321677600416,103.10306374021928
2025,LLY,2025-11-21,2025-11-24,1,JumpHMM,6.2369145257680545,10.195225543297434,99.61853136718544
2025,LLY,2025-11-21,2025-11-24,1,Unchanged,10.46000000000004,10.460000000000036,109.41160000004358
2025,LLY,2025-11-21,2025-12-01,5,Adaptive volatility,12.236417887529532,1.70795298111049,11.028276908099352
2025,LLY,2025-11-21,2025-12-01,5,Directional,12.236417887529532,1.70795298111049,11.028276908099352
2025,LLY,2025-11-21,2025-12-01,5,JumpHMM,7.989327338135504,3.37626668375727,20.93944491063253
2025,LLY,2025-11-21,2025-12-01,5,Unchanged,1.8099999999999483,1.8099999999999457,3.2760999999923945
2025,LLY,2025-11-24,2025-11-25,1,Adaptive volatility,27.224541044416828,39.67155823635077,1555.0142975503416
2025,LLY,2025-11-24,2025-11-25,1,Directional,27.224541044416828,39.67155823635077,1555.0142975503416
2025,LLY,2025-11-24,2025-11-25,1,JumpHMM,31.24066738664126,39.5041609720059,1537.0044589971637
2025,LLY,2025-11-24,2025-11-25,1,Unchanged,39.77999999999988,39.77999999999997,1582.4483999998167
2025,LLY,2025-11-24,2025-12-02,5,Adaptive volatility,16.91045940449106,24.859491998412597,662.0996340404114
2025,LLY,2025-11-24,2025-12-02,5,Directional,16.91045940449106,24.859491998412597,662.0996340404114
2025,LLY,2025-11-24,2025-12-02,5,JumpHMM,15.840622464166989,25.77812780791237,747.3605350020108
2025,LLY,2025-11-24,2025-12-02,5,Unchanged,24.0400000000002,24.04000000000019,577.9216000001185
2025,LLY,2025-11-25,2025-11-26,1,Adaptive volatility,6.264615218654948,5.286768106144791,31.29221911379857
2025,LLY,2025-11-25,2025-11-26,1,Directional,6.264615218654948,5.286768106144791,31.29221911379857
2025,LLY,2025-11-25,2025-11-26,1,JumpHMM,4.300982865471163,5.960087919464513,41.05115875807622
2025,LLY,2025-11-25,2025-11-26,1,Unchanged,5.600000000000126,5.600000000000136,31.36000000000662
2025,LLY,2025-11-25,2025-12-03,5,Adaptive volatility,49.780381242386575,76.06024522377113,6024.54415969905
2025,LLY,2025-11-25,2025-12-03,5,Directional,49.780381242386575,76.06024522377113,6024.54415969905
2025,LLY,2025-11-25,2025-12-03,5,JumpHMM,58.07155908846375,78.28867895456847,6284.696479396629
2025,LLY,2025-11-25,2025-12-03,5,Unchanged,76.38000000000007,76.38000000000011,5833.904400000086
2025,LLY,2025-11-26,2025-11-28,1,Adaptive volatility,17.940848830307633,28.81079390260834,843.8809811147052
2025,LLY,2025-11-26,2025-11-28,1,Directional,17.940848830307633,28.81079390260834,843.8809811147052
2025,LLY,2025-11-26,2025-11-28,1,JumpHMM,21.205448813231047,29.118717294850285,870.0793811897892
2025,LLY,2025-11-26,2025-11-28,1,Unchanged,28.869999999999905,28.86999999999989,833.4768999998624
2025,LLY,2025-11-26,2025-12-04,5,Adaptive volatility,62.124050060331136,89.67500383532138,8306.564030667874
2025,LLY,2025-11-26,2025-12-04,5,Directional,62.124050060331136,89.67500383532138,8306.564030667874
2025,LLY,2025-11-26,2025-12-04,5,JumpHMM,71.24999553217667,92.07779840543783,8684.574116212085
2025,LLY,2025-11-26,2025-12-04,5,Unchanged,89.85000000000008,89.84999999999991,8073.022499999574
2025,LLY,2025-11-28,2025-12-01,1,Adaptive volatility,10.576364637867009,17.648588195845377,320.7724611996052
2025,LLY,2025-11-28,2025-12-01,1,Directional,10.576364637867009,17.648588195845377,320.7724611996052
2025,LLY,2025-11-28,2025-12-01,1,JumpHMM,11.547939281897575,17.907092139345725,325.30137565301897
2025,LLY,2025-11-28,2025-12-01,1,Unchanged,17.57999999999994,17.579999999999927,309.0564000000134
2025,LLY,2025-11-28,2025-12-05,5,Adaptive volatility,41.27742692170577,65.32615740266935,4448.007207676393
2025,LLY,2025-11-28,2025-12-05,5,Directional,41.27742692170577,65.32615740266935,4448.007207676393
2025,LLY,2025-11-28,2025-12-05,5,JumpHMM,47.96194455707911,66.68072658145918,4608.7071009336205
2025,LLY,2025-11-28,2025-12-05,5,Unchanged,65.16,65.16000000000008,4245.82560000007
2025,LLY,2025-12-01,2025-12-02,1,Adaptive volatility,7.717827815710983,11.515504098700376,140.33410154904928
2025,LLY,2025-12-01,2025-12-02,1,Directional,7.717827815710983,11.515504098700376,140.33410154904928
2025,LLY,2025-12-01,2025-12-02,1,JumpHMM,7.31367362183569,11.889072261934643,150.62166793233504
2025,LLY,2025-12-01,2025-12-02,1,Unchanged,11.770000000000197,11.77000000000021,138.5328999999996
2025,LLY,2025-12-01,2025-12-08,5,Adaptive volatility,37.61233105496948,60.37214852538208,3770.95592609204
2025,LLY,2025-12-01,2025-12-08,5,Directional,37.61233105496948,60.37214852538208,3770.95592609204
2025,LLY,2025-12-01,2025-12-08,5,JumpHMM,43.70109578483929,61.91457495728108,3969.1010643077097
2025,LLY,2025-12-01,2025-12-08,5,Unchanged,60.300000000000175,60.30000000000007,3636.0899999999806
2025,LLY,2025-12-02,2025-12-03,1,Adaptive volatility,8.029237020910568,12.507284639118097,163.13936142360808
2025,LLY,2025-12-02,2025-12-03,1,Directional,8.029237020910568,12.507284639118097,163.13936142360808
2025,LLY,2025-12-02,2025-12-03,1,JumpHMM,8.013780556074693,12.968917558066854,177.84858830654707
2025,LLY,2025-12-02,2025-12-03,1,Unchanged,12.559999999999954,12.559999999999944,157.75359999999864
2025,LLY,2025-12-02,2025-12-09,5,Adaptive volatility,40.95142775901589,64.42430356331381,4287.804457761417
2025,LLY,2025-12-02,2025-12-09,5,Directional,40.95142775901589,64.42430356331381,4287.804457761417
2025,LLY,2025-12-02,2025-12-09,5,JumpHMM,47.31282809447922,65.76982998073065,4468.482848173834
2025,LLY,2025-12-02,2025-12-09,5,Unchanged,63.89999999999977,63.899999999999864,4083.2099999999823
2025,LLY,2025-12-03,2025-12-04,1,Adaptive volatility,11.352825266286098,19.055902011867527,372.1669420696462
2025,LLY,2025-12-03,2025-12-04,1,Directional,11.352825266286098,19.055902011867527,372.1669420696462
2025,LLY,2025-12-03,2025-12-04,1,JumpHMM,12.889806441894601,19.30976705822248,388.1249369257816
2025,LLY,2025-12-03,2025-12-04,1,Unchanged,19.069999999999933,19.069999999999936,363.6648999999802
2025,LLY,2025-12-03,2025-12-10,5,Adaptive volatility,23.754516658510074,39.78658595455587,1659.4955945133345
2025,LLY,2025-12-03,2025-12-10,5,Directional,23.754516658510074,39.78658595455587,1659.4955945133345
2025,LLY,2025-12-03,2025-12-10,5,JumpHMM,26.783988431837667,41.81367824577808,1838.115689459357
2025,LLY,2025-12-03,2025-12-10,5,Unchanged,39.92000000000001,39.91999999999996,1593.6063999999603
2025,LLY,2025-12-04,2025-12-05,1,Adaptive volatility,5.431986812578575,3.9975989422320404,18.89219140633975
2025,LLY,2025-12-04,2025-12-05,1,Directional,5.431986812578575,3.9975989422320404,18.89219140633975
2025,LLY,2025-12-04,2025-12-05,1,JumpHMM,3.559877254976108,4.344549243718196,22.312380358489396
2025,LLY,2025-12-04,2025-12-05,1,Unchanged,4.180000000000063,4.180000000000064,17.472400000003383
2025,LLY,2025-12-04,2025-12-11,5,Adaptive volatility,11.72096665285306,5.100784322281129,40.62962232674929
2025,LLY,2025-12-04,2025-12-11,5,Directional,11.72096665285306,5.100784322281129,40.62962232674929
2025,LLY,2025-12-04,2025-12-11,5,JumpHMM,8.17093133369706,7.181676613897783,66.81603659226629
2025,LLY,2025-12-04,2025-12-11,5,Unchanged,5.110000000000013,5.110000000000014,26.112100000003625
2025,LLY,2025-12-05,2025-12-08,1,Adaptive volatility,7.976098689138091,12.779263551364352,168.71708704038556
2025,LLY,2025-12-05,2025-12-08,1,Directional,7.976098689138091,12.779263551364352,168.71708704038556
2025,LLY,2025-12-05,2025-12-08,1,JumpHMM,8.10691120195505,13.036220892412075,178.3977745905112
2025,LLY,2025-12-05,2025-12-08,1,Unchanged,12.719999999999933,12.719999999999914,161.79839999998623
2025,LLY,2025-12-05,2025-12-12,5,Adaptive volatility,13.582253012086156,17.231418405392485,251.55611186648017
2025,LLY,2025-12-05,2025-12-12,5,Directional,13.582253012086156,17.231418405392485,251.55611186648017
2025,LLY,2025-12-05,2025-12-12,5,JumpHMM,10.671963815763988,15.733420908983662,220.20524653182107
2025,LLY,2025-12-05,2025-12-12,5,Unchanged,17.20000000000007,17.200000000000045,295.8400000000172
2025,LLY,2025-12-08,2025-12-09,1,Adaptive volatility,9.233566273706424,15.320514623471277,245.70387757940503
2025,LLY,2025-12-08,2025-12-09,1,Directional,9.233566273706424,15.320514623471277,245.70387757940503
2025,LLY,2025-12-08,2025-12-09,1,JumpHMM,10.04324250793939,15.620596105205891,254.9105945286603
2025,LLY,2025-12-08,2025-12-09,1,Unchanged,15.37,15.370000000000005,236.23689999992325
2025,LLY,2025-12-08,2025-12-15,5,Adaptive volatility,41.358358110615484,64.69424950177006,4043.408598970149
2025,LLY,2025-12-08,2025-12-15,5,Directional,41.358358110615484,64.69424950177006,4043.408598970149
2025,LLY,2025-12-08,2025-12-15,5,JumpHMM,44.79000369355338,62.742450231245506,3824.0101830101885
2025,LLY,2025-12-08,2025-12-15,5,Unchanged,64.6,64.60000000000002,4173.160000000326
2025,LLY,2025-12-09,2025-12-10,1,Adaptive volatility,7.337954720190484,11.621782316528765,129.26902172223083
2025,LLY,2025-12-09,2025-12-10,1,Directional,7.337954720190484,11.621782316528765,129.26902172223083
2025,LLY,2025-12-09,2025-12-10,1,JumpHMM,6.809979490670211,11.064057702259637,117.90433224172425
2025,LLY,2025-12-09,2025-12-10,1,Unchanged,11.419999999999964,11.41999999999996,130.41639999999128
2025,LLY,2025-12-09,2025-12-16,5,Adaptive volatility,47.91226226766427,72.55497389082613,5062.951557711483
2025,LLY,2025-12-09,2025-12-16,5,Directional,47.91226226766427,72.55497389082613,5062.951557711483
2025,LLY,2025-12-09,2025-12-16,5,JumpHMM,51.935257305417444,70.4775422186082,4823.7649262756195
2025,LLY,2025-12-09,2025-12-16,5,Unchanged,72.0699999999998,72.06999999999994,5194.084899999942
2025,LLY,2025-12-10,2025-12-11,1,Adaptive volatility,9.458824638239681,15.9209942030897,245.14128455786678
2025,LLY,2025-12-10,2025-12-11,1,Directional,9.458824638239681,15.9209942030897,245.14128455786678
2025,LLY,2025-12-10,2025-12-11,1,JumpHMM,9.938736550865963,15.511438514623896,233.92667240744314
2025,LLY,2025-12-10,2025-12-11,1,Unchanged,15.739999999999997,15.740000000000007,247.74760000000745
2025,LLY,2025-12-10,2025-12-17,5,Adaptive volatility,28.764254758481723,47.900461411618835,2195.356237362999
2025,LLY,2025-12-10,2025-12-17,5,Directional,28.764254758481723,47.900461411618835,2195.356237362999
2025,LLY,2025-12-10,2025-12-17,5,JumpHMM,30.55011941440215,46.3982152453821,2066.877009873098
2025,LLY,2025-12-10,2025-12-17,5,Unchanged,48.150000000000055,48.14999999999998,2318.4225000000197
2025,LLY,2025-12-11,2025-12-12,1,Adaptive volatility,10.7428856301835,18.178329296807267,317.6246693116462
2025,LLY,2025-12-11,2025-12-12,1,Directional,10.7428856301835,18.178329296807267,317.6246693116462
2025,LLY,2025-12-11,2025-12-12,1,JumpHMM,11.719535135313246,17.870315383697214,304.63856345443673
2025,LLY,2025-12-11,2025-12-12,1,Unchanged,18.130000000000017,18.129999999999995,328.6969000000081
2025,LLY,2025-12-11,2025-12-18,5,Adaptive volatility,28.21560091234345,47.30772339663023,2131.9102375920575
2025,LLY,2025-12-11,2025-12-18,5,Directional,28.21560091234345,47.30772339663023,2131.9102375920575
2025,LLY,2025-12-11,2025-12-18,5,JumpHMM,29.58598918724603,45.25352459252421,1959.856158596809
2025,LLY,2025-12-11,2025-12-18,5,Unchanged,47.500000000000036,47.500000000000114,2256.2500000000323
2025,LLY,2025-12-12,2025-12-15,1,Adaptive volatility,23.482388127988504,34.46493061344063,1178.740305189631
2025,LLY,2025-12-12,2025-12-15,1,Directional,23.482388127988504,34.46493061344063,1178.740305189631
2025,LLY,2025-12-12,2025-12-15,1,JumpHMM,26.558440114241577,34.301478317144834,1156.9293557370127
2025,LLY,2025-12-12,2025-12-15,1,Unchanged,34.680000000000135,34.680000000000064,1202.702400000036
2025,LLY,2025-12-12,2025-12-19,5,Adaptive volatility,25.658075618317085,43.10195742078349,1803.4838264578557
2025,LLY,2025-12-12,2025-12-19,5,Directional,25.658075618317085,43.10195742078349,1803.4838264578557
2025,LLY,2025-12-12,2025-12-19,5,JumpHMM,27.26524865170103,42.38248532863736,1723.319222259987
2025,LLY,2025-12-12,2025-12-19,5,Unchanged,43.93000000000017,43.930000000000064,1929.8449000000455
2025,LLY,2025-12-15,2025-12-16,1,Adaptive volatility,6.365466898984116,8.00770067374151,66.71819020704042
2025,LLY,2025-12-15,2025-12-16,1,Directional,6.365466898984116,8.00770067374151,66.71819020704042
2025,LLY,2025-12-15,2025-12-16,1,JumpHMM,5.168240013306838,8.181533422434237,71.89670726055054
2025,LLY,2025-12-15,2025-12-16,1,Unchanged,7.900000000000078,7.900000000000091,62.41000000000863
2025,LLY,2025-12-15,2025-12-22,5,Adaptive volatility,13.20571602959096,13.820264545347527,165.44137464772447
2025,LLY,2025-12-15,2025-12-22,5,Directional,13.20571602959096,13.820264545347527,165.44137464772447
2025,LLY,2025-12-15,2025-12-22,5,JumpHMM,9.811292561483947,12.578677997794102,125.72643623163283
2025,LLY,2025-12-15,2025-12-22,5,Unchanged,14.289999999999962,14.289999999999964,204.20409999998597
2025,LLY,2025-12-16,2025-12-17,1,Adaptive volatility,8.002385344883148,12.655798537218592,168.9199364075472
2025,LLY,2025-12-16,2025-12-17,1,Directional,8.002385344883148,12.655798537218592,168.9199364075472
2025,LLY,2025-12-16,2025-12-17,1,JumpHMM,7.808088972774723,12.613939046327687,171.593766534582
2025,LLY,2025-12-16,2025-12-17,1,Unchanged,12.499999999999991,12.5,156.24999999999432
2025,LLY,2025-12-16,2025-12-23,5,Adaptive volatility,13.672745837138672,17.01715657604973,259.9992614711919
2025,LLY,2025-12-16,2025-12-23,5,Directional,13.672745837138672,17.01715657604973,259.9992614711919
2025,LLY,2025-12-16,2025-12-23,5,JumpHMM,10.859579596747158,15.606804232796549,208.40770896469985
2025,LLY,2025-12-16,2025-12-23,5,Unchanged,17.350000000000133,17.350000000000136,301.0225000000126
2025,LLY,2025-12-17,2025-12-18,1,Adaptive volatility,9.010713667489526,15.128400396174811,219.30826976525884
2025,LLY,2025-12-17,2025-12-18,1,Directional,9.010713667489526,15.128400396174811,219.30826976525884
2025,LLY,2025-12-17,2025-12-18,1,JumpHMM,9.40377973219852,14.953838253421813,215.74927176973844
2025,LLY,2025-12-17,2025-12-18,1,Unchanged,15.090000000000176,15.090000000000146,227.70810000001129
2025,LLY,2025-12-17,2025-12-24,5,Adaptive volatility,20.86438712895815,35.1112683554101,1155.6749905024687
2025,LLY,2025-12-17,2025-12-24,5,Directional,20.86438712895815,35.1112683554101,1155.6749905024687
2025,LLY,2025-12-17,2025-12-24,5,JumpHMM,20.589373620497085,33.62049195891882,1059.6093425966362
2025,LLY,2025-12-17,2025-12-24,5,Unchanged,35.190000000000076,35.190000000000055,1238.3361000000198
2025,LLY,2025-12-18,2025-12-19,1,Adaptive volatility,8.845026422764983,14.546414640336707,204.1757120941467
2025,LLY,2025-12-18,2025-12-19,1,Directional,8.845026422764983,14.546414640336707,204.1757120941467
2025,LLY,2025-12-18,2025-12-19,1,JumpHMM,8.991697725757534,14.401251163393605,198.49026284751542
2025,LLY,2025-12-18,2025-12-19,1,Unchanged,14.559999999999915,14.559999999999944,211.9935999999984
2025,LLY,2025-12-18,2025-12-26,5,Adaptive volatility,14.848615219568401,21.176898710224044,393.0330385757984
2025,LLY,2025-12-18,2025-12-26,5,Directional,14.848615219568401,21.176898710224044,393.0330385757984
2025,LLY,2025-12-18,2025-12-26,5,JumpHMM,12.202409700953075,18.953916001799218,322.4493544718454
2025,LLY,2025-12-18,2025-12-26,5,Unchanged,20.869999999999862,20.86999999999989,435.55689999999544
2025,LLY,2025-12-19,2025-12-22,1,Adaptive volatility,5.50924891457677,5.026030404366111,22.807524560729416
2025,LLY,2025-12-19,2025-12-22,1,Directional,5.50924891457677,5.026030404366111,22.807524560729416
2025,LLY,2025-12-19,2025-12-22,1,JumpHMM,3.7145007988405236,4.5406754361354915,16.415202520545268
2025,LLY,2025-12-19,2025-12-22,1,Unchanged,5.039999999999954,5.039999999999964,25.401599999995046
2025,LLY,2025-12-19,2025-12-29,5,Adaptive volatility,11.663115771545792,6.879949563853491,34.896584809234305
2025,LLY,2025-12-19,2025-12-29,5,Directional,11.663115771545792,6.879949563853491,34.896584809234305
2025,LLY,2025-12-19,2025-12-29,5,JumpHMM,8.182982878234982,4.799501536920161,15.00766786620674
2025,LLY,2025-12-19,2025-12-29,5,Unchanged,7.289999999999954,7.289999999999964,53.14409999999284
2025,LLY,2025-12-22,2025-12-23,1,Adaptive volatility,5.4466944248263545,4.914990472434359,24.72529874652786
2025,LLY,2025-12-22,2025-12-23,1,Directional,5.4466944248263545,4.914990472434359,24.72529874652786
2025,LLY,2025-12-22,2025-12-23,1,JumpHMM,3.9454105288683525,5.060126662718024,29.38475510191721
2025,LLY,2025-12-22,2025-12-23,1,Unchanged,4.839999999999927,4.839999999999918,23.425599999999207
2025,LLY,2025-12-22,2025-12-30,5,Adaptive volatility,11.2403106853926,3.405923090138837,5.0565472598673065
2025,LLY,2025-12-22,2025-12-30,5,Directional,11.2403106853926,3.405923090138837,5.0565472598673065
2025,LLY,2025-12-22,2025-12-30,5,JumpHMM,7.945150614805571,1.5357493499998327,0.2471365361645834
2025,LLY,2025-12-22,2025-12-30,5,Unchanged,3.269999999999989,3.269999999999982,10.69289999999988
2025,LLY,2025-12-23,2025-12-24,1,Adaptive volatility,5.455064991275191,5.4432731066328115,26.772541586856175
2025,LLY,2025-12-23,2025-12-24,1,Directional,5.455064991275191,5.4432731066328115,26.772541586856175
2025,LLY,2025-12-23,2025-12-24,1,JumpHMM,3.8253907670436065,4.9491960355097335,21.311826782640605
2025,LLY,2025-12-23,2025-12-24,1,Unchanged,5.339999999999921,5.339999999999918,28.515600000001555
2025,LLY,2025-12-23,2025-12-31,5,Adaptive volatility,11.102125436430299,3.4565819826605093,3.3979083317877445
2025,LLY,2025-12-23,2025-12-31,5,Directional,11.102125436430299,3.4565819826605093,3.3979083317877445
2025,LLY,2025-12-23,2025-12-31,5,JumpHMM,7.836846247967556,0.7954979931742704,0.0946611910380688
2025,LLY,2025-12-23,2025-12-31,5,Unchanged,3.039999999999964,3.0399999999999636,9.241600000001162
2025,LLY,2025-12-24,2025-12-26,1,Adaptive volatility,4.8655132125568334,0.6123739678691891,0.17812139390928008
2025,LLY,2025-12-24,2025-12-26,1,Directional,4.8655132125568334,0.6123739678691891,0.17812139390928008
2025,LLY,2025-12-24,2025-12-26,1,JumpHMM,3.038234178192667,0.4260693865883998,0.09639040931399152
2025,LLY,2025-12-24,2025-12-26,1,Unchanged,0.7700000000000079,0.7699999999999818,0.592899999999972
2025,LLY,2025-12-26,2025-12-29,1,Adaptive volatility,4.789531040044847,0.9664098812684188,0.5510608079495306
2025,LLY,2025-12-26,2025-12-29,1,Directional,4.789531040044847,0.9664098812684188,0.5510608079495306
2025,LLY,2025-12-26,2025-12-29,1,JumpHMM,3.0255174380670056,0.5828801638129638,0.10087225058879186
2025,LLY,2025-12-26,2025-12-29,1,Unchanged,0.9800000000000182,0.9800000000000182,0.9604000000000356
2025,LLY,2025-12-29,2025-12-30,1,Adaptive volatility,4.722629333796337,0.94250155449951,0.5783754861978814
2025,LLY,2025-12-29,2025-12-30,1,Directional,4.722629333796337,0.94250155449951,0.5783754861978814
2025,LLY,2025-12-29,2025-12-30,1,JumpHMM,3.0750699047009604,0.7511060213741985,0.17047122520206237
2025,LLY,2025-12-29,2025-12-30,1,Unchanged,1.0199999999999985,1.0199999999999818,1.040399999999963
2025,LLY,2025-12-30,2025-12-31,1,Adaptive volatility,5.183727414327666,5.117349733505383,28.435635900207373
2025,LLY,2025-12-30,2025-12-31,1,Directional,5.183727414327666,5.117349733505383,28.435635900207373
2025,LLY,2025-12-30,2025-12-31,1,JumpHMM,4.007090749656409,5.369193110801841,34.13747185648807
2025,LLY,2025-12-30,2025-12-31,1,Unchanged,5.069999999999935,5.069999999999936,25.704899999999355
2026,GS,2026-08-04,2026-08-05,1,Adaptive volatility,6.987656837266774,7.174642462144145,49.8040990308559
2026,GS,2026-08-04,2026-08-05,1,Directional,6.987656837266774,7.174642462144145,49.8040990308559
2026,GS,2026-08-04,2026-08-05,1,JumpHMM,4.745003840368926,7.104109605991122,47.74163532539047
2026,GS,2026-08-04,2026-08-05,1,Unchanged,7.399999999999846,7.399999999999864,54.75999999999798
2026,GS,2026-08-04,2026-08-11,5,Adaptive volatility,16.36127192240962,19.419409279485535,454.9068445815417
2026,GS,2026-08-04,2026-08-11,5,Directional,16.36127192240962,19.419409279485535,454.9068445815417
2026,GS,2026-08-04,2026-08-11,5,JumpHMM,13.788865410280694,22.253141324658753,479.7774872445394
2026,GS,2026-08-04,2026-08-11,5,Unchanged,19.260000000000204,19.26000000000022,370.94760000000844
2026,GS,2026-08-05,2026-08-06,1,Adaptive volatility,17.544022927234963,28.50817525515534,833.8685862154503
2026,GS,2026-08-05,2026-08-06,1,Directional,17.544022927234963,28.50817525515534,833.8685862154503
2026,GS,2026-08-05,2026-08-06,1,JumpHMM,20.75541260301453,28.809345686074796,844.1906366703033
2026,GS,2026-08-05,2026-08-06,1,Unchanged,28.44000000000005,28.440000000000055,808.8335999999772
2026,GS,2026-08-05,2026-08-12,5,Adaptive volatility,17.73296506703531,24.044473256631743,674.3695451464235
2026,GS,2026-08-05,2026-08-12,5,Directional,17.73296506703531,24.044473256631743,674.3695451464235
2026,GS,2026-08-05,2026-08-12,5,JumpHMM,16.707381417621228,27.516536025103505,768.622814510734
2026,GS,2026-08-05,2026-08-12,5,Unchanged,24.639999999999876,24.639999999999873,607.1295999999713
2026,GS,2026-08-06,2026-08-07,1,Adaptive volatility,6.925880560701311,7.80203401417801,55.8977185212707
2026,GS,2026-08-06,2026-08-07,1,Directional,6.925880560701311,7.80203401417801,55.8977185212707
2026,GS,2026-08-06,2026-08-07,1,JumpHMM,4.905643590444067,7.545565114543024,55.726097945099404
2026,GS,2026-08-06,2026-08-07,1,Unchanged,7.910000000000072,7.910000000000082,62.56810000003727
2026,GS,2026-08-06,2026-08-13,5,Adaptive volatility,14.246729404883412,10.70268335695429,77.79145556740804
2026,GS,2026-08-06,2026-08-13,5,Directional,14.246729404883412,10.70268335695429,77.79145556740804
2026,GS,2026-08-06,2026-08-13,5,JumpHMM,8.874377526462046,7.573565378123855,62.96005321613154
2026,GS,2026-08-06,2026-08-13,5,Unchanged,10.305000000000062,10.305000000000064,106.19302500004818
2026,GS,2026-08-07,2026-08-10,1,Adaptive volatility,6.562130744141942,6.030250142764241,41.81077264034611
2026,GS,2026-08-07,2026-08-10,1,Directional,6.562130744141942,6.030250142764241,41.81077264034611
2026,GS,2026-08-07,2026-08-10,1,JumpHMM,4.603413201347839,6.46754768261053,43.68648435570747
2026,GS,2026-08-07,2026-08-10,1,Unchanged,6.130000000000109,6.130000000000109,37.57690000000134
2026,GS,2026-08-07,2026-08-14,5,Adaptive volatility,13.375101080186694,1.6751720872584126,9.639848396203206
2026,GS,2026-08-07,2026-08-14,5,Directional,13.375101080186694,1.6751720872584126,9.639848396203206
2026,GS,2026-08-07,2026-08-14,5,JumpHMM,8.384934107431318,3.8146762495934277,13.321685587331094
2026,GS,2026-08-07,2026-08-14,5,Unchanged,1.009999999999991,1.009999999999991,1.0200999999999816
2026,GS,2026-08-10,2026-08-11,1,Adaptive volatility,5.817106723868655,0.37657163782129527,0.15449848327838764
2026,GS,2026-08-10,2026-08-11,1,Directional,5.817106723868655,0.37657163782129527,0.15449848327838764
2026,GS,2026-08-10,2026-08-11,1,JumpHMM,3.2996763916987266,0.2819552827816096,0.23239827198310978
2026,GS,2026-08-10,2026-08-11,1,Unchanged,-3.3713877201080327e-15,0.0,0.0
2026,GS,2026-08-10,2026-08-17,5,Adaptive volatility,15.198583468233544,17.196199960315955,239.49506952662873
2026,GS,2026-08-10,2026-08-17,5,Directional,15.198583468233544,17.196199960315955,239.49506952662873
2026,GS,2026-08-10,2026-08-17,5,JumpHMM,10.601073159609237,14.432261410857487,217.84079539685158
2026,GS,2026-08-10,2026-08-17,5,Unchanged,17.350000000000136,17.350000000000136,301.02250000000475
2026,GS,2026-08-11,2026-08-12,1,Adaptive volatility,5.805790985294259,2.0911241919030394,3.5975232418965053
2026,GS,2026-08-11,2026-08-12,1,Directional,5.805790985294259,2.0911241919030394,3.5975232418965053
2026,GS,2026-08-11,2026-08-12,1,JumpHMM,3.396800054661346,1.7849952197583054,2.3830742202564172
2026,GS,2026-08-11,2026-08-12,1,Unchanged,2.0200000000002056,2.020000000000209,4.080400000000845
2026,GS,2026-08-11,2026-08-18,5,Adaptive volatility,13.030708172570067,5.812636977993027,23.271273568891775
2026,GS,2026-08-11,2026-08-18,5,Directional,13.030708172570067,5.812636977993027,23.271273568891775
2026,GS,2026-08-11,2026-08-18,5,JumpHMM,8.262874008781099,3.2856504392799857,12.527370326938438
2026,GS,2026-08-11,2026-08-18,5,Unchanged,6.110000000000124,6.110000000000127,37.33210000000155
2026,GS,2026-08-12,2026-08-13,1,Adaptive volatility,6.290340015263882,6.164652327716188,36.04919981338123
2026,GS,2026-08-12,2026-08-13,1,Directional,6.290340015263882,6.164652327716188,36.04919981338123
2026,GS,2026-08-12,2026-08-13,1,JumpHMM,4.403844874644284,6.25696826972315,35.87524270520754
